datetime,datetime,year,month,day,random,sazonal,timeSeries
2032-01-01 00:00:00,2032-01-01 00:00:00,2032,1,1,0.485478395755627,1.0,10.485478395755628
2032-01-01 01:00:00,2032-01-01 01:00:00,2032,1,1,0.6989341077118754,0.9999997588734665,10.69893169644654
2032-01-01 02:00:00,2032-01-01 02:00:00,2032,1,1,0.3645349652406247,0.9999990354939822,10.364525320180446
2032-01-01 03:00:00,2032-01-01 03:00:00,2032,1,1,0.3660628510218218,0.999997829861896,10.36604114964078
2032-01-01 04:00:00,2032-01-01 04:00:00,2032,1,1,0.42969838075994493,0.9999961419777894,10.429659800537838
2032-01-01 05:00:00,2032-01-01 05:00:00,2032,1,1,0.6179981153916738,0.9999939718424762,10.617937833816436
2032-01-01 06:00:00,2032-01-01 06:00:00,2032,1,1,0.5639202230494041,0.9999913194570031,10.563833417619435
2032-01-01 07:00:00,2032-01-01 07:00:00,2032,1,1,0.8626135896363475,0.9999881848226492,10.86249543786284
2032-01-01 08:00:00,2032-01-01 08:00:00,2032,1,1,0.13348954312832673,0.9999845679409262,10.133335222537589
2032-01-01 09:00:00,2032-01-01 09:00:00,2032,1,1,0.18539538826074897,0.9999804688135782,10.185200076396532
2032-01-01 10:00:00,2032-01-01 10:00:00,2032,1,1,0.08937173311019264,0.9999758874425823,10.089130607536015
2032-01-01 11:00:00,2032-01-01 11:00:00,2032,1,1,0.8098634967286209,0.9999708238301476,10.809571735030097
2032-01-01 12:00:00,2032-01-01 12:00:00,2032,1,1,0.3245897700235577,0.9999652779787161,10.32424254981072
2032-01-01 13:00:00,2032-01-01 13:00:00,2032,1,1,0.6415204142680219,0.9999592498909624,10.641112913177647
2032-01-01 14:00:00,2032-01-01 14:00:00,2032,1,1,0.28279659067654916,0.9999527395697936,10.282323986374484
2032-01-01 15:00:00,2032-01-01 15:00:00,2032,1,1,0.7529308354081324,0.9999457470183493,10.752388305591627
2032-01-01 16:00:00,2032-01-01 16:00:00,2032,1,1,0.44074773607867745,0.9999382722400014,10.440130458478691
2032-01-01 17:00:00,2032-01-01 17:00:00,2032,1,1,0.305174423279698,0.9999303152383551,10.304477575663249
2032-01-01 18:00:00,2032-01-01 18:00:00,2032,1,1,0.1403168732686425,0.9999218760172474,10.139535633441115
2032-01-01 19:00:00,2032-01-01 19:00:00,2032,1,1,0.2756849328213423,0.999912954580748,10.274814478628823
2032-01-01 20:00:00,2032-01-01 20:00:00,2032,1,1,0.5555862684448536,0.9999035509331596,10.55462177777645
2032-01-01 21:00:00,2032-01-01 21:00:00,2032,1,1,0.5610853374984879,0.9998936650790171,10.560021988288659
2032-01-01 22:00:00,2032-01-01 22:00:00,2032,1,1,0.3115324520784374,0.9998832970230879,10.310365422309316
2032-01-01 23:00:00,2032-01-01 23:00:00,2032,1,1,0.8047081365906998,0.9998724467703719,10.803432604294418
2032-01-02 00:00:00,2032-01-02 00:00:00,2032,1,2,0.5188627869157264,0.9998611143261019,10.517473930176745
2032-01-02 01:00:00,2032-01-02 01:00:00,2032,1,2,0.033654519491745694,0.9998492996957429,10.032147516449175
2032-01-02 02:00:00,2032-01-02 02:00:00,2032,1,2,0.22654200048290363,0.9998370028849926,10.22491202933283
2032-01-02 03:00:00,2032-01-02 03:00:00,2032,1,2,0.23502406814947152,0.999824223899781,10.23326630714728
2032-01-02 04:00:00,2032-01-02 04:00:00,2032,1,2,0.6434842735690961,0.9998109627462709,10.641593901031804
2032-01-02 05:00:00,2032-01-02 05:00:00,2032,1,2,0.34212765771233855,0.9997972194308576,10.340099852020916
2032-01-02 06:00:00,2032-01-02 06:00:00,2032,1,2,0.3748339848412301,0.9997829939601689,10.372663924442918
2032-01-02 07:00:00,2032-01-02 07:00:00,2032,1,2,0.918574477530795,0.999768286341065,10.916257340941444
2032-01-02 08:00:00,2032-01-02 08:00:00,2032,1,2,0.3207021975214307,0.9997530965806385,10.318233163327816
2032-01-02 09:00:00,2032-01-02 09:00:00,2032,1,2,0.5899675925800028,0.999737424686215,10.587341839442152
2032-01-02 10:00:00,2032-01-02 10:00:00,2032,1,2,0.7427971840513533,0.9997212706653522,10.740009890704876
2032-01-02 11:00:00,2032-01-02 11:00:00,2032,1,2,0.10136867951654482,0.9997046345258405,10.09841502477495
2032-01-02 12:00:00,2032-01-02 12:00:00,2032,1,2,0.15451766526727817,0.9996875162757026,10.151392828024305
2032-01-02 13:00:00,2032-01-02 13:00:00,2032,1,2,0.18491988650620572,0.9996699159231939,10.181619045738145
