datetime,datetime,year,month,day,random,sazonal,timeSeries
2006-01-01 00:00:00,2006-01-01 00:00:00,2006,1,1,0.07750742610464378,1.0,10.077507426104644
2006-01-01 01:00:00,2006-01-01 01:00:00,2006,1,1,0.5896245946162672,0.9999997588734665,10.589622183350933
2006-01-01 02:00:00,2006-01-01 02:00:00,2006,1,1,0.33887739244935533,0.9999990354939822,10.338867747389177
2006-01-01 03:00:00,2006-01-01 03:00:00,2006,1,1,0.37508581849358946,0.999997829861896,10.375064117112549
2006-01-01 04:00:00,2006-01-01 04:00:00,2006,1,1,0.5164267039018082,0.9999961419777894,10.516388123679702
2006-01-01 05:00:00,2006-01-01 05:00:00,2006,1,1,0.24941380033600447,0.9999939718424762,10.249353518760767
2006-01-01 06:00:00,2006-01-01 06:00:00,2006,1,1,0.2830682850290056,0.9999913194570031,10.282981479599036
2006-01-01 07:00:00,2006-01-01 07:00:00,2006,1,1,0.7638574471662433,0.9999881848226492,10.763739295392735
2006-01-01 08:00:00,2006-01-01 08:00:00,2006,1,1,0.6993023464664099,0.9999845679409262,10.699148025875672
2006-01-01 09:00:00,2006-01-01 09:00:00,2006,1,1,0.37217545942390895,0.9999804688135782,10.371980147559691
2006-01-01 10:00:00,2006-01-01 10:00:00,2006,1,1,0.24759183635128712,0.9999758874425823,10.24735071077711
2006-01-01 11:00:00,2006-01-01 11:00:00,2006,1,1,0.06867600472208468,0.9999708238301476,10.06838424302356
2006-01-01 12:00:00,2006-01-01 12:00:00,2006,1,1,0.19826406176035194,0.9999652779787161,10.197916841547514
2006-01-01 13:00:00,2006-01-01 13:00:00,2006,1,1,0.37313239332702985,0.9999592498909624,10.372724892236654
2006-01-01 14:00:00,2006-01-01 14:00:00,2006,1,1,0.27718719365829536,0.9999527395697936,10.276714589356231
2006-01-01 15:00:00,2006-01-01 15:00:00,2006,1,1,0.9902267476519304,0.9999457470183493,10.989684217835425
2006-01-01 16:00:00,2006-01-01 16:00:00,2006,1,1,0.21527958393298907,0.9999382722400014,10.214662306333004
2006-01-01 17:00:00,2006-01-01 17:00:00,2006,1,1,0.009462188891862344,0.9999303152383551,10.008765341275414
2006-01-01 18:00:00,2006-01-01 18:00:00,2006,1,1,0.3307231663232282,0.9999218760172474,10.329941926495701
2006-01-01 19:00:00,2006-01-01 19:00:00,2006,1,1,0.33160518661434923,0.999912954580748,10.33073473242183
2006-01-01 20:00:00,2006-01-01 20:00:00,2006,1,1,0.3690568406958561,0.9999035509331596,10.368092350027453
2006-01-01 21:00:00,2006-01-01 21:00:00,2006,1,1,0.034617048211096124,0.9998936650790171,10.033553699001267
2006-01-01 22:00:00,2006-01-01 22:00:00,2006,1,1,0.5895326032123313,0.9998832970230879,10.58836557344321
