datetime,datetime,year,month,day,random,sazonal,timeSeries
2053-01-01 00:00:00,2053-01-01 00:00:00,2053,1,1,0.727945623448928,1.0,10.727945623448928
2053-01-01 01:00:00,2053-01-01 01:00:00,2053,1,1,0.48105251116671643,0.9999997588734665,10.481050099901381
2053-01-01 02:00:00,2053-01-01 02:00:00,2053,1,1,0.9998916013707347,0.9999990354939822,10.999881956310556
2053-01-01 03:00:00,2053-01-01 03:00:00,2053,1,1,0.19644843434858394,0.999997829861896,10.196426732967543
2053-01-01 04:00:00,2053-01-01 04:00:00,2053,1,1,0.47213652868357503,0.9999961419777894,10.472097948461467
2053-01-01 05:00:00,2053-01-01 05:00:00,2053,1,1,0.5955230294687376,0.9999939718424762,10.5954627478935
2053-01-01 06:00:00,2053-01-01 06:00:00,2053,1,1,0.5037237914757017,0.9999913194570031,10.503636986045732
2053-01-01 07:00:00,2053-01-01 07:00:00,2053,1,1,0.6491347278745373,0.9999881848226492,10.64901657610103
2053-01-01 08:00:00,2053-01-01 08:00:00,2053,1,1,0.943852677937005,0.9999845679409262,10.943698357346268
2053-01-01 09:00:00,2053-01-01 09:00:00,2053,1,1,0.7460614668932454,0.9999804688135782,10.745866155029027
2053-01-01 10:00:00,2053-01-01 10:00:00,2053,1,1,0.39789639048489345,0.9999758874425823,10.397655264910716
2053-01-01 11:00:00,2053-01-01 11:00:00,2053,1,1,0.0134794117160002,0.9999708238301476,10.013187650017477
2053-01-01 12:00:00,2053-01-01 12:00:00,2053,1,1,0.15108363693028326,0.9999652779787161,10.150736416717445
2053-01-01 13:00:00,2053-01-01 13:00:00,2053,1,1,0.5084370170780315,0.9999592498909624,10.508029515987657
2053-01-01 14:00:00,2053-01-01 14:00:00,2053,1,1,0.7531246398216194,0.9999527395697936,10.752652035519555
2053-01-01 15:00:00,2053-01-01 15:00:00,2053,1,1,0.29009290541308386,0.9999457470183493,10.289550375596578
2053-01-01 16:00:00,2053-01-01 16:00:00,2053,1,1,0.6318078741558913,0.9999382722400014,10.631190596555905
2053-01-01 17:00:00,2053-01-01 17:00:00,2053,1,1,0.2820929527839654,0.9999303152383551,10.281396105167516
2053-01-01 18:00:00,2053-01-01 18:00:00,2053,1,1,0.46250091641898883,0.9999218760172474,10.461719676591462
2053-01-01 19:00:00,2053-01-01 19:00:00,2053,1,1,0.9950435249377048,0.999912954580748,10.994173070745186
2053-01-01 20:00:00,2053-01-01 20:00:00,2053,1,1,0.08542704127000089,0.9999035509331596,10.084462550601597
2053-01-01 21:00:00,2053-01-01 21:00:00,2053,1,1,0.9087393518236596,0.9998936650790171,10.90767600261383
2053-01-01 22:00:00,2053-01-01 22:00:00,2053,1,1,0.5757861146375497,0.9998832970230879,10.574619084868429
2053-01-01 23:00:00,2053-01-01 23:00:00,2053,1,1,0.11959955595858585,0.9998724467703719,10.118324023662304
2053-01-02 00:00:00,2053-01-02 00:00:00,2053,1,2,0.2313148917161444,0.9998611143261019,10.229926034977163
