datetime,datetime,year,month,day,random,sazonal,timeSeries
2007-01-01 00:00:00,2007-01-01 00:00:00,2007,1,1,0.3573929984620291,1.0,10.357392998462029
2007-01-01 01:00:00,2007-01-01 01:00:00,2007,1,1,0.9199702725185657,0.9999997588734665,10.91996786125323
2007-01-01 02:00:00,2007-01-01 02:00:00,2007,1,1,0.1404503380603782,0.9999990354939822,10.1404406930002
2007-01-01 03:00:00,2007-01-01 03:00:00,2007,1,1,0.6981327414053553,0.999997829861896,10.698111040024315
2007-01-01 04:00:00,2007-01-01 04:00:00,2007,1,1,0.8212687914671468,0.9999961419777894,10.821230211245041
2007-01-01 05:00:00,2007-01-01 05:00:00,2007,1,1,0.6187704920387966,0.9999939718424762,10.61871021046356
2007-01-01 06:00:00,2007-01-01 06:00:00,2007,1,1,0.9556599735262825,0.9999913194570031,10.955573168096313
2007-01-01 07:00:00,2007-01-01 07:00:00,2007,1,1,0.23431251755439708,0.9999881848226492,10.234194365780889
2007-01-01 08:00:00,2007-01-01 08:00:00,2007,1,1,0.44461077922006687,0.9999845679409262,10.444456458629329
2007-01-01 09:00:00,2007-01-01 09:00:00,2007,1,1,0.05411885504905811,0.9999804688135782,10.05392354318484
2007-01-01 10:00:00,2007-01-01 10:00:00,2007,1,1,0.9396876434520602,0.9999758874425823,10.939446517877883
2007-01-01 11:00:00,2007-01-01 11:00:00,2007,1,1,0.8192348317132426,0.9999708238301476,10.818943070014718
2007-01-01 12:00:00,2007-01-01 12:00:00,2007,1,1,0.4616999556021443,0.9999652779787161,10.461352735389307
2007-01-01 13:00:00,2007-01-01 13:00:00,2007,1,1,0.3241821722452335,0.9999592498909624,10.323774671154858
2007-01-01 14:00:00,2007-01-01 14:00:00,2007,1,1,0.8760969077335541,0.9999527395697936,10.87562430343149
2007-01-01 15:00:00,2007-01-01 15:00:00,2007,1,1,0.06046563259297222,0.9999457470183493,10.059923102776466
2007-01-01 16:00:00,2007-01-01 16:00:00,2007,1,1,0.3049874751016711,0.9999382722400014,10.304370197501685
2007-01-01 17:00:00,2007-01-01 17:00:00,2007,1,1,0.6261417239944751,0.9999303152383551,10.625444876378026
2007-01-01 18:00:00,2007-01-01 18:00:00,2007,1,1,0.7500203169544606,0.9999218760172474,10.749239077126933
2007-01-01 19:00:00,2007-01-01 19:00:00,2007,1,1,0.043350497595163406,0.999912954580748,10.042480043402644
2007-01-01 20:00:00,2007-01-01 20:00:00,2007,1,1,0.6063109817998604,0.9999035509331596,10.605346491131456
2007-01-01 21:00:00,2007-01-01 21:00:00,2007,1,1,0.8725990328100068,0.9998936650790171,10.871535683600177
